pair,pvalue,cointegrated
"('MCK', 'APP')",0.03394535568324662,True
"('HST', 'JKHY')",0.033946768982646945,True
"('EQIX', 'SYK')",0.033952831193844416,True
"('DVN', 'CNP')",0.03395726009298478,True
"('F', 'FTNT')",0.033961342010573846,True
"('PSKY', 'PNR')",0.0339700485494831,True
"('T', 'EXE')",0.03397247171787889,True
"('CLX', 'WYNN')",0.03398043973901823,True
"('WMB', 'CEG')",0.03398268950793098,True
"('CDNS', 'GWW')",0.033985875846715745,True
"('PNC', 'KR')",0.03400328084782912,True
"('ACN', 'BSX')",0.03400383630039964,True
"('UNP', 'SPGI')",0.034007999937069065,True
"('TROW', 'CPT')",0.03401499199404424,True
"('APO', 'ADSK')",0.03401826295571533,True
"('FOX', 'HSIC')",0.03401984845389311,True
"('DIS', 'CNC')",0.03402161832475726,True
"('DLR', 'AIG')",0.03402781554932158,True
"('MTD', 'LMT')",0.034029645182407725,True
"('CTVA', 'J')",0.03403796302762515,True
"('CHRW', 'PKG')",0.03405343228694776,True
"('LVS', 'EOG')",0.03405435580158027,True
"('LLY', 'ZBRA')",0.034087164093261714,True
"('TSN', 'MS')",0.03408990434512528,True
"('BDX', 'INVH')",0.03409505334884348,True
"('FIS', 'CINF')",0.03409941274326975,True
"('BDX', 'DUK')",0.0341003881041337,True
"('MPC', 'FDS')",0.03410145940314157,True
"('EL', 'PM')",0.03410555789154294,True
"('INTC', 'DASH')",0.03410909153977336,True
"('AIZ', 'ZTS')",0.03410923653498458,True
"('APH', 'TT')",0.034110562157930034,True
"('MAS', 'NFLX')",0.034112212387178355,True
"('HUM', 'JNJ')",0.03411271462024439,True
"('UPS', 'CHRW')",0.034124053600919454,True
"('KDP', 'CINF')",0.034124661051118735,True
"('TER', 'ABT')",0.034128814787832855,True
"('FCX', 'NTRS')",0.03412979947866587,True
"('HSY', 'LUV')",0.03414598302428797,True
"('CHRW', 'LIN')",0.03414598959883046,True
"('FFIV', 'FSLR')",0.03415103320760805,True
"('DHI', 'SO')",0.03415346091069473,True
"('FOX', 'WYNN')",0.03415893337133837,True
"('EXPD', 'CINF')",0.034162512419715976,True
"('DPZ', 'AAPL')",0.034170206223041746,True
"('XYZ', 'PSA')",0.034171112708011715,True
"('SO', 'KR')",0.034190479071197474,True
"('HAL', 'CNP')",0.03419829589877051,True
"('BG', 'CMCSA')",0.034199116706034136,True
"('FTNT', 'YUM')",0.03420662300176269,True
"('VEEV', 'DGX')",0.03423085621135692,True
"('KHC', 'DOW')",0.03423489170935204,True
"('TMO', 'CHRW')",0.034250271645980976,True
"('URI', 'JBHT')",0.03425483676748921,True
"('ODFL', 'PAYX')",0.034256025905212165,True
"('LLY', 'NEM')",0.03427181751778556,True
"('MRK', 'COO')",0.034275866827417685,True
"('TSCO', 'DOV')",0.03427779384224427,True
"('FDS', 'AIG')",0.03427795142475841,True
"('LULU', 'MA')",0.03428031377610912,True
"('AEP', 'CI')",0.034287000244996535,True
"('GIS', 'IBKR')",0.03428958830859934,True
"('ESS', 'CI')",0.03429382373590857,True
"('BXP', 'SWK')",0.03429978652469643,True
"('IDXX', 'CVS')",0.0343092936623021,True
"('RMD', 'LMT')",0.0343125378017156,True
"('HPQ', 'SW')",0.0343161335101521,True
"('LOW', 'PM')",0.03432359694364077,True
"('APO', 'EBAY')",0.034332665665592205,True
"('MCD', 'JNJ')",0.034333041762523483,True
"('BBY', 'AZO')",0.03433797546640922,True
"('GLW', 'WEC')",0.034340089384160506,True
"('AMZN', 'FE')",0.034344414085179666,True
"('MNST', 'CHD')",0.034350439552608227,True
"('HLT', 'CTSH')",0.03435065689672163,True
"('WBD', 'RMD')",0.03435088264339669,True
"('TTD', 'WMT')",0.03435849231185666,True
"('SWKS', 'XYZ')",0.03436005243333789,True
"('FOXA', 'ARES')",0.03436063066191914,True
"('A', 'TTD')",0.03436151264507523,True
"('DPZ', 'WY')",0.03436758746635116,True
"('UBER', 'IBM')",0.03437475721052614,True
"('BIIB', 'KR')",0.034393491845531636,True
"('PEP', 'WRB')",0.03440543869576442,True
"('TER', 'PFE')",0.03440872493133384,True
"('EG', 'DOW')",0.03441315043472338,True
"('EG', 'HPQ')",0.0344149931574313,True
"('IR', 'KMI')",0.034415001668889215,True
"('XEL', 'TSLA')",0.03441938341932118,True
"('EFX', 'TRV')",0.034420047531090785,True
"('CME', 'AFL')",0.03443736045184243,True
"('PFE', 'ARES')",0.034447837126427426,True
"('GD', 'PGR')",0.034452307643916366,True
"('IT', 'KR')",0.03445367044741851,True
"('ACN', 'CRM')",0.034457554424944845,True
"('TXN', 'DE')",0.03446836996331248,True
"('ORCL', 'SBUX')",0.034471896663480564,True
"('NEE', 'TSCO')",0.03447213251805408,True
"('CHRW', 'TSLA')",0.03449131335004969,True
"('DDOG', 'WYNN')",0.03450038294879561,True
"('AME', 'NCLH')",0.03451441590640649,True
"('ETN', 'CI')",0.03451450871598592,True
"('ULTA', 'TDY')",0.034527238748115335,True
"('GWW', 'DDOG')",0.03452745205158972,True
"('ZBRA', 'DOV')",0.03453221144089061,True
"('AES', 'BALL')",0.034533849962045456,True
"('GOOGL', 'PFE')",0.03453467404030461,True
"('PLTR', 'DOV')",0.034538536295166726,True
"('AEE', 'L')",0.03454461497713481,True
"('LLY', 'TXN')",0.0345457838651763,True
"('A', 'TGT')",0.03454878569978467,True
"('HIG', 'PFE')",0.03455425070450477,True
"('ACGL', 'TDY')",0.03455999689375161,True
"('AWK', 'SW')",0.03456901534502931,True
"('QCOM', 'CI')",0.034570339246247854,True
"('COST', 'LULU')",0.03457358476388047,True
"('CTVA', 'CNP')",0.034574502562179386,True
"('NEM', 'AES')",0.03457546795535409,True
"('ACN', 'XOM')",0.03458049846745765,True
"('TDG', 'CNC')",0.03458559655529322,True
"('UPS', 'JBL')",0.03460127007826402,True
"('D', 'UNH')",0.03460130015257525,True
"('DPZ', 'CAT')",0.03460740365819494,True
"('TTD', 'IFF')",0.03462040954105196,True
"('AJG', 'AEP')",0.03462568579040305,True
"('PG', 'KR')",0.034626739145116735,True
"('TRGP', 'PAYX')",0.03462704946730596,True
"('NVDA', 'CHRW')",0.03463173140599955,True
"('TROW', 'RVTY')",0.034634186947938427,True
"('STZ', 'ED')",0.03463526477211157,True
"('EVRG', 'DGX')",0.03463627286063726,True
"('CIEN', 'VEEV')",0.034638728288450445,True
"('ETN', 'WMB')",0.03465117527776146,True
"('LLY', 'CINF')",0.03465171895139441,True
"('BKR', 'VEEV')",0.03466069437910143,True
"('WDAY', 'TTWO')",0.03466233200123746,True
"('HIG', 'DOV')",0.03466320561707262,True
"('MTD', 'GPC')",0.0346731467730751,True
"('ISRG', 'ZTS')",0.03467705190731235,True
"('UBER', 'COR')",0.03467770369566608,True
"('TSN', 'WAT')",0.0346812699597882,True
"('FDX', 'FOXA')",0.03468257353267305,True
"('FOXA', 'PFE')",0.034687117943580835,True
"('ADBE', 'FIX')",0.0346943221116112,True
"('ED', 'FSLR')",0.03469644565283518,True
"('GPC', 'ARES')",0.034700535551555084,True
"('TKO', 'EG')",0.034703256834219806,True
"('SYY', 'ULTA')",0.034709213797183634,True
"('ETR', 'EBAY')",0.03471212614521243,True
"('CTVA', 'AEP')",0.03471718742904184,True
"('DXCM', 'LMT')",0.03472056230536363,True
"('SMCI', 'ABT')",0.034723040373454146,True
"('PG', 'FDX')",0.034723722103856644,True
"('CPRT', 'PYPL')",0.03473753240343781,True
"('PYPL', 'FDX')",0.03473773453491772,True
"('DVN', 'FOXA')",0.03474272941289869,True
"('TDG', 'MPWR')",0.034746118607115545,True
"('IT', 'NUE')",0.03475224456469455,True
"('OKE', 'NUE')",0.034760839924585486,True
"('DELL', 'GE')",0.03476234839586461,True
"('ZBRA', 'SJM')",0.03476616402551101,True
"('WMT', 'BRK-B')",0.03477122554228248,True
"('PCAR', 'NXPI')",0.0347770553205729,True
"('JPM', 'AEE')",0.03478140869102984,True
"('CMS', 'XYZ')",0.034782372214600295,True
"('NVR', 'EBAY')",0.03480563437452782,True
"('WEC', 'WMT')",0.03481083137130176,True
"('CPRT', 'CHRW')",0.03481258691585873,True
"('TDG', 'NFLX')",0.03481324127135699,True
"('XOM', 'PFE')",0.034820051795727926,True
"('CHRW', 'WMT')",0.03482292404902055,True
"('MAS', 'AOS')",0.03482442870963737,True
"('BAX', 'CI')",0.03482476412395127,True
"('DGX', 'DUK')",0.03483240704423542,True
"('PYPL', 'O')",0.034834331761524194,True
"('CARR', 'WYNN')",0.03484179626129993,True
"('T', 'NKE')",0.03485382764860609,True
"('ISRG', 'DRI')",0.034859111633745984,True
"('CHTR', 'ADI')",0.034861160072571055,True
"('BG', 'SBUX')",0.034862051607754206,True
"('EA', 'PFE')",0.03487304577585336,True
"('EXPD', 'AMAT')",0.034874158188614536,True
"('TROW', 'TXN')",0.034879016551870236,True
"('TSN', 'FSLR')",0.034887790958511126,True
"('ROST', 'PKG')",0.0348924128837283,True
"('SYY', 'FCX')",0.0349010311135255,True
"('APO', 'NEM')",0.0349011484405086,True
"('MPC', 'TXN')",0.034904341062246116,True
"('APTV', 'TYL')",0.0349059735432803,True
"('FICO', 'LRCX')",0.03490711653994263,True
"('KMI', 'IP')",0.03490795313478731,True
"('HAL', 'SBUX')",0.03491214489691274,True
"('DASH', 'CRM')",0.03492338866333525,True
"('RF', 'TRMB')",0.03492766460866365,True
"('SYK', 'XOM')",0.03493387476514643,True
"('FICO', 'FFIV')",0.03493750474664117,True
"('BX', 'L')",0.03495025128075443,True
"('DTE', 'SRE')",0.03495039208376114,True
"('CCL', 'NUE')",0.03495418010212156,True
"('VMC', 'LRCX')",0.03496161240082996,True
"('ADSK', 'HON')",0.03496686230976372,True
"('ICE', 'RCL')",0.03497491425339654,True
"('REG', 'NXPI')",0.03498233899787285,True
"('MSFT', 'CRM')",0.03498440736362399,True
"('NEM', 'TSCO')",0.03499027915830723,True
"('ADP', 'AAPL')",0.034991889275079915,True
"('ICE', 'AOS')",0.03499508278344242,True
"('TECH', 'CLX')",0.03499818697249872,True
"('GM', 'COHR')",0.03501832185694547,True
"('PSA', 'BALL')",0.03501866951189126,True
"('ACN', 'AEE')",0.035019855100714245,True
"('PTC', 'FICO')",0.03502052585395686,True
"('ROST', 'AEE')",0.03503378957742156,True
"('AMAT', 'DIS')",0.03503431173036437,True
"('IR', 'CNC')",0.035045380591111966,True
"('HSIC', 'FSLR')",0.035050362678898286,True
"('FOXA', 'AEE')",0.03506504470848705,True
"('WMB', 'CTSH')",0.035066917494345276,True
"('PM', 'JNJ')",0.035072300134408055,True
"('EVRG', 'CEG')",0.03507568960525226,True
"('RVTY', 'XOM')",0.03508944732256398,True
"('NOW', 'KMI')",0.03509385487333609,True
"('REG', 'DOW')",0.03509483907116598,True
"('EW', 'MKC')",0.03510181315918927,True
"('SWKS', 'FSLR')",0.035102008108432566,True
"('TDG', 'PANW')",0.03510223012916004,True
"('FOX', 'GOOG')",0.035103071873026304,True
"('SWKS', 'JKHY')",0.03510760576159394,True
"('ADSK', 'SYF')",0.03511035730343396,True
"('PH', 'CNC')",0.03511160800202147,True
"('INTU', 'CTAS')",0.03512604189196991,True
"('MO', 'ECHO')",0.03512605596371359,True
"('CMS', 'TSCO')",0.03512723006200857,True
"('PCG', 'HWM')",0.03512864444923947,True
"('WELL', 'CMS')",0.035141228160251003,True
"('ZBH', 'OMC')",0.03514531923980232,True
"('CASY', 'PSA')",0.03514859990519214,True
"('MET', 'PM')",0.03515081567344079,True
"('WBD', 'ETN')",0.0351594789857632,True
"('HCA', 'CMS')",0.035166006150635636,True
"('ETN', 'ABT')",0.03516865023427561,True
"('UPS', 'AEP')",0.03517042045672197,True
"('ABT', 'BAX')",0.035180771529223595,True
"('ALLE', 'XYL')",0.03518223635468234,True
"('RMD', 'SRE')",0.03518306811048782,True
"('ECL', 'FOXA')",0.03518994983217055,True
"('AJG', 'DOV')",0.03519524074777234,True
"('AMZN', 'MU')",0.035205524634587995,True
"('TECH', 'EQR')",0.03521599844778419,True
"('COST', 'COIN')",0.03521997216348834,True
"('IR', 'NXPI')",0.035220452372844935,True
"('ITW', 'SPGI')",0.035227409582812896,True
"('TECH', 'CNC')",0.03523070699404407,True
"('IRM', 'WEC')",0.03523285410628559,True
"('VRTX', 'FE')",0.03523656604194915,True
"('MDLZ', 'CI')",0.035238014506030965,True
"('PSKY', 'EXE')",0.03524173421952159,True
"('MPC', 'EVRG')",0.03524811553445797,True
"('ADSK', 'FSLR')",0.03527265309827282,True
"('FCX', 'VICI')",0.03527441512732302,True
"('LH', 'HD')",0.03527510518803394,True
"('NEM', 'FOXA')",0.03527541061935589,True
"('NXPI', 'CTSH')",0.03527589102059023,True
"('GE', 'BRK-B')",0.035276403219177854,True
"('RVTY', 'AEE')",0.03528870434940705,True
"('DECK', 'LRCX')",0.03528984200290933,True
"('FOX', 'ADM')",0.035295866103155486,True
"('MU', 'CRM')",0.03530592994542097,True
"('BKR', 'PAYX')",0.035316891057204806,True
"('LIN', 'AVGO')",0.03531751332687388,True
"('HPQ', 'JKHY')",0.035318159070129064,True
"('CMI', 'SW')",0.03532410896400876,True
"('EIX', 'HCA')",0.0353300790513368,True
"('MCO', 'HWM')",0.0353303200297715,True
"('TXN', 'ED')",0.03534623553729989,True
"('SYY', 'CVS')",0.03535384670468864,True
"('EG', 'BAX')",0.035356342852773275,True
"('SHW', 'PCG')",0.035358275348394676,True
"('SYK', 'CNP')",0.03536234245114551,True
"('WDC', 'TXT')",0.035381931748422496,True
"('PNW', 'WRB')",0.03540541138626486,True
"('EXR', 'DOW')",0.035413271294297964,True
"('SWKS', 'DHR')",0.03541385756878492,True
"('UDR', 'FSLR')",0.035416881381346035,True
"('MCHP', 'PM')",0.03541755651269462,True
"('ETN', 'PAYX')",0.035418906619277934,True
"('RL', 'IDXX')",0.03543504665003478,True
"('IBM', 'UNH')",0.03543602539938159,True
"('EXE', 'TSCO')",0.035445946523762394,True
"('TAP', 'ORLY')",0.035446403714449355,True
"('V', 'PKG')",0.03545155000515641,True
"('MDT', 'ZBH')",0.03545511007007766,True
"('BA', 'GS')",0.0354592194683992,True
"('GNRC', 'INVH')",0.035460092721058156,True
"('NOW', 'FIX')",0.03547127881424581,True
"('KHC', 'CI')",0.035471541010850934,True
"('HOOD', 'JKHY')",0.035472186462909096,True
"('IVZ', 'JNJ')",0.03547670612188622,True
"('VICI', 'KEYS')",0.035477518952869255,True
"('PFE', 'DOW')",0.03548280342865729,True
"('AFL', 'LMT')",0.03548519271287363,True
"('EXE', 'CNP')",0.03549233828994523,True
"('GS', 'DGX')",0.035495686121875196,True
"('NWS', 'NEM')",0.03549623636881821,True
"('FFIV', 'UNH')",0.035501170908149006,True
"('TPR', 'EXE')",0.035502253861274605,True
"('EW', 'JNJ')",0.035504593878677555,True
"('SWKS', 'RF')",0.03550719144578285,True
"('MAR', 'MU')",0.03551772382092977,True
"('BXP', 'KR')",0.03554159808896974,True
"('USB', 'MTB')",0.035548321928063314,True
"('FIS', 'MS')",0.0355491614897858,True
"('GM', 'BAX')",0.03555446297338335,True
"('XEL', 'CI')",0.035558177354678394,True
"('MCD', 'KR')",0.03555998894393916,True
"('FDX', 'SRE')",0.035560919225290984,True
"('BAC', 'WAT')",0.035563924028377,True
"('FIX', 'RSG')",0.03556835760733457,True
"('UDR', 'CNP')",0.03557725854936567,True
"('OMC', 'PFE')",0.03558012280131313,True
"('COIN', 'SWK')",0.03558975850497695,True
"('MCD', 'HON')",0.03559240456195696,True
"('EG', 'UDR')",0.03559467050792111,True
"('SWKS', 'TXN')",0.03559713619578651,True
"('WEC', 'AES')",0.03561409466524509,True
"('MSI', 'APTV')",0.03561569753714667,True
"('MOS', 'ED')",0.035621944854860865,True
"('ETR', 'VICI')",0.03562342062958394,True
"('SNA', 'CAH')",0.03562561512659865,True
"('TER', 'EQR')",0.03562752857638938,True
"('FOX', 'ES')",0.03563756477525537,True
"('KLAC', 'SPGI')",0.035669825434399845,True
"('JPM', 'FFIV')",0.035671945768902646,True
"('FANG', 'REGN')",0.03567285105692428,True
"('UNH', 'AEE')",0.03567366462028825,True
"('UBER', 'FFIV')",0.0356795466414602,True
"('MO', 'EBAY')",0.035687573997956995,True
"('CASY', 'ED')",0.0356882686237697,True
"('ETR', 'J')",0.03568931140002551,True
"('PNR', 'HOOD')",0.03568988053860905,True
"('DPZ', 'WDC')",0.035690213571407406,True
"('ALGN', 'FOXA')",0.03569275319537509,True
"('TDG', 'SYK')",0.03569430142341402,True
"('MRVL', 'TTD')",0.035696687448992806,True
"('FCX', 'ARE')",0.03569845327655276,True
"('HCA', 'INVH')",0.03569911248105117,True
"('MAS', 'RCL')",0.035700794768305136,True
"('AIZ', 'ED')",0.03570124544275174,True
"('NEM', 'WYNN')",0.035708507036867426,True
"('PNR', 'INVH')",0.03571024191682637,True
"('CHRW', 'AFL')",0.035713156240307214,True
"('MSFT', 'UNH')",0.035717897108334125,True
"('DECK', 'GRMN')",0.03573585486141319,True
"('PG', 'SCHW')",0.03575601043309374,True
"('DPZ', 'EOG')",0.03576564771504868,True
"('PSKY', 'HSIC')",0.0357855125696643,True
"('IBM', 'TRGP')",0.03579222296455041,True
"('SJM', 'AEE')",0.035794138723089716,True
"('AXP', 'SW')",0.0357951146680513,True
"('HSY', 'CHRW')",0.03581144067010639,True
"('AMT', 'CNP')",0.03581955856917106,True
"('FCX', 'FE')",0.03582600832785872,True
"('IR', 'MCO')",0.03582732448305083,True
"('WBD', 'COR')",0.035827777322604316,True
"('GL', 'DOW')",0.03582897209381199,True
"('FDS', 'FFIV')",0.035834543427256,True
"('CHRW', 'META')",0.03583692628564511,True
"('IT', 'DASH')",0.03583918376835488,True
"('CAT', 'NXPI')",0.03584192963179155,True
"('V', 'COR')",0.03584238196769914,True
"('FOX', 'ECHO')",0.03585353822557258,True
"('IP', 'SCHW')",0.035857656394775526,True
"('MDT', 'ADI')",0.03586321072031279,True
"('TECH', 'UDR')",0.0358644091177547,True
"('CBOE', 'BKNG')",0.03586621543333566,True
"('PANW', 'SNPS')",0.03586722909995708,True
"('PTC', 'IBM')",0.0358680949182111,True
"('CAH', 'AEE')",0.03586848036694619,True
"('KMI', 'MMM')",0.03586857621607805,True
"('STLD', 'NDAQ')",0.03587083519790304,True
"('DLR', 'MRK')",0.035871341540763706,True
"('REG', 'URI')",0.035876914640918835,True
"('SPG', 'IDXX')",0.03588143583125133,True
"('LLY', 'LMT')",0.03588174689856341,True
"('SJM', 'TMO')",0.035883132688724555,True
"('ISRG', 'CSGP')",0.035890173366167705,True
"('BA', 'TEL')",0.035890972917508125,True
"('FIX', 'ETN')",0.03589209657721327,True
"('AMD', 'GWW')",0.03590267872333966,True
"('INCY', 'WMT')",0.03591807804190253,True
"('RVTY', 'PFE')",0.03592041170683429,True
"('ALLE', 'CNC')",0.03592234732781902,True
"('ICE', 'FOXA')",0.035923308725141406,True
"('XOM', 'GWW')",0.03593544622807038,True
"('MLM', 'FLEX')",0.035938458239858924,True
"('APTV', 'CINF')",0.035943507493054874,True
"('MOS', 'TSLA')",0.03594840756315621,True
"('CMCSA', 'EOG')",0.03596669776016418,True
"('APH', 'SBUX')",0.03597096835090613,True
"('GWW', 'WYNN')",0.035980701955501286,True
"('PPG', 'CNP')",0.0359808413658864,True
"('PYPL', 'DOV')",0.035987184661659136,True
"('MNST', 'CINF')",0.035987253323656605,True
"('BNY', 'WAT')",0.03598818751518021,True
"('CCL', 'NDSN')",0.03599801464609027,True
"('EXR', 'CVS')",0.035999079240837534,True
"('KEYS', 'PSA')",0.035999734167334076,True
"('ABBV', 'DOW')",0.036000310172677616,True
"('CASY', 'MTD')",0.03600301610680303,True
"('VRTX', 'AJG')",0.03600654057676642,True
"('O', 'WMT')",0.036014304718234365,True
"('CTVA', 'FSLR')",0.036024891917438136,True
"('DTE', 'SYK')",0.03602570976528894,True
"('FFIV', 'CRM')",0.036028350764133125,True
"('MRK', 'EOG')",0.03602869212966826,True
"('FAST', 'WM')",0.03603370264563237,True
"('MLM', 'AVGO')",0.03604029603845838,True
"('PSKY', 'VICI')",0.036040715743658094,True
"('DHI', 'AME')",0.036045376167004886,True
"('HCA', 'MNST')",0.036046532641670535,True
"('AMP', 'NDSN')",0.036047268651924404,True
"('F', 'CNP')",0.0360478264323123,True
"('EBAY', 'ED')",0.03606236671068017,True
"('WELL', 'CNP')",0.03606484020530262,True
"('MA', 'LMT')",0.036064883290023914,True
"('STX', 'CHRW')",0.03606904532146111,True
"('ALL', 'JNJ')",0.03608708468660921,True
"('TPR', 'CHRW')",0.036089798625339675,True
"('WEC', 'FANG')",0.036103595642031285,True
"('OKE', 'UNH')",0.03610636342827898,True
"('FOX', 'CMG')",0.03610764999520142,True
"('FOXA', 'JNJ')",0.03611453071055502,True
"('ORLY', 'DOV')",0.03612082756918674,True
"('LMT', 'WYNN')",0.036128653330537795,True
"('VRSK', 'CHRW')",0.03613147961104651,True
"('EME', 'WMT')",0.03613189939458261,True
"('WSM', 'ZTS')",0.036137625744517655,True
"('PSKY', 'TTWO')",0.036139930487149134,True
"('ODFL', 'VRSN')",0.03614490494241877,True
"('HON', 'OTIS')",0.03614767421344272,True
"('MOS', 'AMCR')",0.03614802683660774,True
"('ESS', 'XOM')",0.036149979625395706,True
"('SHW', 'XOM')",0.036151759526231814,True
"('BIIB', 'J')",0.03616322504663772,True
"('SWKS', 'TSN')",0.03616386122675998,True
"('FFIV', 'AAPL')",0.036166603066937385,True
"('URI', 'ITW')",0.03616994552113087,True
"('AMD', 'SWK')",0.03617349079207339,True
"('STLD', 'MRK')",0.036176168809141825,True
"('COR', 'CRM')",0.03617943679894155,True
"('TPR', 'MGM')",0.03618354106283044,True
"('EME', 'EOG')",0.03618435201810694,True
"('FE', 'GOOG')",0.036185585621065296,True
"('CPRT', 'CAH')",0.03619635146024549,True
"('PANW', 'AEE')",0.03619978589111164,True
"('WBD', 'NTRS')",0.0362041168728258,True
"('BR', 'FIX')",0.03620510104610314,True
"('NCLH', 'EQR')",0.036216710804183226,True
"('AES', 'WMT')",0.036219090695080516,True
"('MCK', 'CINF')",0.036231805971528516,True
"('SCHW', 'VTR')",0.03624070471682287,True
"('COST', 'PFE')",0.03624233181079052,True
"('FAST', 'CHRW')",0.03624575991024218,True
"('GOOGL', 'UNH')",0.036258859998158074,True
"('MNST', 'JNJ')",0.03625989479283354,True
"('CHTR', 'TSCO')",0.036266592991614936,True
"('COST', 'IT')",0.03627279988897848,True
"('CNP', 'BALL')",0.03628119518023559,True
"('ES', 'PM')",0.036284250754236295,True
"('FTV', 'SRE')",0.0362867556191664,True
"('MOS', 'META')",0.0362904991651666,True
"('UNP', 'PHM')",0.03629577890037857,True
"('CBOE', 'AOS')",0.036302066302849836,True
"('STZ', 'LMT')",0.036302681960361294,True
"('XYL', 'YUM')",0.03631348417313414,True
"('ECL', 'RSG')",0.036315871672517076,True
"('DGX', 'COHR')",0.03632267237471747,True
"('V', 'CAH')",0.0363228319056792,True
"('FE', 'IBKR')",0.036332552767540986,True
"('WSM', 'XOM')",0.036335046657770834,True
"('TGT', 'PPL')",0.03633518060277736,True
"('HII', 'DDOG')",0.0363362640558907,True
"('EME', 'AEE')",0.036339496190708816,True
"('KR', 'OKE')",0.036351157434998525,True
"('ES', 'CEG')",0.03635629408585748,True
"('TXN', 'SW')",0.036359059343153616,True
"('CHRW', 'NEM')",0.03636400667621871,True
"('DTE', 'MMM')",0.03636634035896506,True
"('PCG', 'AVB')",0.03636826918070066,True
"('ZBRA', 'FDX')",0.03638661784260918,True
"('HUBB', 'FE')",0.03638726745864571,True
"('AMAT', 'RSG')",0.03639188865201159,True
"('VRSK', 'EL')",0.03639960862760054,True
"('WDAY', 'AEE')",0.03640215279369727,True
"('CASY', 'XEL')",0.03641084166416358,True
"('SBUX', 'GEHC')",0.036411665983077046,True
"('GNRC', 'AVB')",0.03641505259937857,True
"('VRSK', 'AON')",0.03642023822378843,True
"('CLX', 'JNJ')",0.03642302517310608,True
"('PCG', 'ITW')",0.03642881096677294,True
"('CHTR', 'APA')",0.03642946463969516,True
"('CTAS', 'COR')",0.03643103359291974,True
"('V', 'ED')",0.03643152016093744,True
"('MSI', 'CNC')",0.036451926541772775,True
"('NDAQ', 'DGX')",0.03645262269915234,True
"('NOW', 'ADSK')",0.03645743804064278,True
"('SYY', 'FSLR')",0.036465555254104574,True
"('DD', 'TSLA')",0.03646880612189561,True
"('SYY', 'NEM')",0.03646927052409205,True
"('AXP', 'CNC')",0.03647434246244026,True
"('CIEN', 'ED')",0.03649136352954574,True
"('FAST', 'FIX')",0.0364915439873446,True
"('ODFL', 'OMC')",0.036503325993286866,True
"('MET', 'SW')",0.03650908911605228,True
"('FE', 'GOOGL')",0.03653167339810549,True
"('BIIB', 'CDW')",0.03653193958836433,True
"('BF-B', 'KR')",0.03653783059874694,True
"('MCHP', 'IDXX')",0.03654072155370983,True
"('CF', 'TPL')",0.03654331436821465,True
"('NWS', 'DDOG')",0.03654686001925323,True
"('CPRT', 'WELL')",0.03655061368005815,True
"('HSIC', 'LITE')",0.03655806216509556,True
"('NVDA', 'XOM')",0.036558344118007596,True
"('WEC', 'UNH')",0.03655857915775923,True
"('ACGL', 'SBUX')",0.036576614767997465,True
"('NRG', 'GE')",0.03659662273288482,True
"('NWS', 'ED')",0.03660369712398288,True
"('LVS', 'IBKR')",0.03660512478081965,True
"('CCI', 'TGT')",0.036610708884335555,True
"('LUV', 'DOV')",0.036612026692846515,True
"('VRTX', 'PM')",0.03661351089240998,True
"('UBER', 'PANW')",0.03661363201823367,True
"('VRSK', 'ED')",0.036622308707526856,True
"('IRM', 'FE')",0.036622655261171075,True
"('ES', 'DG')",0.03662818479048945,True
"('AVGO', 'UNH')",0.036639878798043625,True
"('DECK', 'CHRW')",0.03663999513841969,True
"('AXON', 'ABT')",0.036641543076757224,True
"('APO', 'CMS')",0.036641802616553476,True
"('APTV', 'FDX')",0.036644075063436414,True
"('SW', 'TRMB')",0.036649065542718066,True
"('PLTR', 'AEE')",0.03665118176250651,True
"('EL', 'PSA')",0.03667316716263325,True
"('FOX', 'GLW')",0.03667479897265388,True
"('FDS', 'NUE')",0.03667737266912734,True
"('MLM', 'DASH')",0.036680236728496594,True
"('DLR', 'TSCO')",0.03668436304513097,True
"('WYNN', 'CI')",0.03668795242508601,True
"('INTU', 'CI')",0.03669840681769592,True
"('USB', 'CI')",0.03670218025436986,True
"('IRM', 'FAST')",0.03670235580755067,True
"('PG', 'ORLY')",0.036707159168671205,True
"('KLAC', 'ZTS')",0.036720873425345565,True
"('BBY', 'WBD')",0.03672222678856859,True
"('BKR', 'KR')",0.03672650535831184,True
"('ROP', 'FE')",0.03673303506177991,True
"('NDSN', 'JKHY')",0.036735366563027005,True
"('ADM', 'XOM')",0.03673619937066863,True
"('MSCI', 'DUK')",0.03673938829953542,True
"('PNR', 'LRCX')",0.03674488705910141,True
"('WEC', 'NEM')",0.03675352670888371,True
"('EXE', 'PSA')",0.03675520714698834,True
"('UNP', 'JBHT')",0.03676859331758045,True
"('ADBE', 'ED')",0.03676923969094806,True
"('VEEV', 'LMT')",0.03677133307705743,True
"('APTV', 'GOOG')",0.03677359102310977,True
"('NXPI', 'HPE')",0.0367756532141559,True
"('ULTA', 'IBKR')",0.0367881020303304,True
"('PSX', 'NEE')",0.03678893877637776,True
"('DHI', 'RCL')",0.03679043553533289,True
"('PFE', 'CEG')",0.03679076390212603,True
"('SCHW', 'CNC')",0.03679173019661964,True
"('KLAC', 'PH')",0.03679610017641941,True
"('ITW', 'AVB')",0.036796162215349704,True
"('ROP', 'VST')",0.03680452484839924,True
"('HII', 'BX')",0.03680636777446072,True
"('AMAT', 'FE')",0.0368108227773382,True
