pair;w_x;w_y
('ECL', 'CRM');4.583680123029893;-3.583680123029893
('ECL', 'LRCX');2.390276791553046;-1.3902767915530458
('ETR', 'EBAY');2.193425430617697;-1.1934254306176968
('ETR', 'SBUX');3.2386964264465727;-2.2386964264465727
('ETR', 'AMT');3.1800911367187905;-2.1800911367187905
('ETR', 'PSKY');1.5344851254428669;-0.534485125442867
('ETR', 'GEHC');2.5984670616054646;-1.5984670616054646
('ETR', 'EXE');4.3726722722209965;-3.3726722722209965
('ETR', 'CCI');2.6542200747121156;-1.6542200747121156
('ETR', 'NDAQ');3.947362548819493;-2.947362548819493
('ETR', 'SBAC');2.424545771880666;-1.4245457718806658
('ETR', 'NKE');3.006118627005051;-2.006118627005051
('ETR', 'VEEV');2.1292847101348555;-1.1292847101348555
('ETR', 'AMCR');3.2464931189968302;-2.2464931189968302
('ETR', 'NEM');-23.949340305043613;24.949340305043613
('ETR', 'TTD');1.457471787925208;-0.45747178792520804
('ETR', 'PM');-6.357243090481775;7.357243090481775
('ETR', 'DGX');-1.3522663481705421;2.352266348170542
('ETR', 'DIS');2.4629369324158112;-1.4629369324158115
('ETR', 'CINF');2.8625929569479607;-1.8625929569479605
('ETR', 'SRE');11.412556786429318;-10.412556786429318
('ETR', 'EQT');2.61039230769362;-1.6103923076936197
('ETR', 'VZ');-2.555435571121467;3.555435571121467
('ETR', 'IFF');2.2622513956939367;-1.2622513956939367
('ETR', 'J');3.829147039542066;-2.829147039542066
('ETR', 'IBKR');8.945988460784392;-7.945988460784392
('ETR', 'WTW');-4.224416625399049;5.224416625399049
('ETR', 'VICI');4.784070894328738;-3.7840708943287376
('ETR', 'TGT');3.3968845847575992;-2.3968845847575992
('ETR', 'STE');3.213070677610397;-2.213070677610397
('ETR', 'WMT');-1.5352606309163321;2.535260630916332
('ETR', 'LMT');-0.9517971564171285;1.9517971564171284
('ETR', 'CI');-5.574737773872903;6.574737773872903
('ETR', 'DOW');3.1457116309537025;-2.1457116309537025
('ETR', 'DOV');2.2749010890151298;-1.2749010890151298
('ETR', 'WAT');3.16097769784227;-2.16097769784227
('ETR', 'PPL');-117.57806730405211;118.57806730405211
('EBAY', 'EG');-0.7169188321759001;1.7169188321759001
('EBAY', 'GM');7.938257128515993;-6.938257128515993
('EBAY', 'MMM');-69.39960664045796;70.39960664045796
('EBAY', 'ED');-0.48885009676725116;1.488850096767251
('EBAY', 'ES');-1.572904122725027;2.572904122725027
('EBAY', 'RVTY');-2.6630327847514774;3.6630327847514774
('EBAY', 'PYPL');4.086444366936932;-3.0864443669369317
('EBAY', 'UDR');-11.106902439847948;12.106902439847948
('EBAY', 'AWK');-1.9396814473365218;2.939681447336522
('EBAY', 'DE');-3.7675595346560593;4.767559534656059
('EBAY', 'ALB');2.9002827765503323;-1.9002827765503325
('EBAY', 'CMS');-0.7214448743607439;1.7214448743607438
('EBAY', 'INCY');-0.6325546186689534;1.6325546186689535
('EBAY', 'SCHW');10.07584399390894;-9.07584399390894
('EBAY', 'HSIC');-1.1790169793412053;2.1790169793412053
('EBAY', 'AZO');-0.9459789072083615;1.9459789072083615
('EBAY', 'HRL');-0.45364811174368486;1.4536481117436848
('EBAY', 'CME');-0.3601026499974247;1.3601026499974247
('EBAY', 'CVX');-0.9073770258315532;1.9073770258315532
('EBAY', 'NSC');-3.713656934021171;4.713656934021171
('EBAY', 'FIS');197.74551186826153;-196.74551186826153
('EBAY', 'RF');4.211591039613842;-3.211591039613842
('EBAY', 'CMI');-4.860914492215252;5.860914492215252
('EBAY', 'CNP');-0.9800291769892946;1.9800291769892946
('EBAY', 'PM');-0.8872868307405798;1.8872868307405797
('EBAY', 'DGX');-0.45515209712525695;1.455152097125257
('EBAY', 'SW');-0.5329719360402246;1.5329719360402245
('EBAY', 'CVS');-0.8744862077992424;1.8744862077992424
('EBAY', 'FE');-0.8594628118154235;1.8594628118154235
('EBAY', 'MRNA');-6.675432117324669;7.675432117324669
('EBAY', 'CNC');-0.6495923860332695;1.6495923860332695
('EBAY', 'MAA');-6.133842706086818;7.133842706086818
('EBAY', 'SRE');-1.4773664645430433;2.477366464543043
('EBAY', 'PFE');-0.616361986337952;1.6163619863379521
('EBAY', 'JCI');-9.115719440187236;10.115719440187236
('EBAY', 'JKHY');-3.955464660534306;4.9554646605343065
('EBAY', 'TRMB');15.347534351389191;-14.347534351389191
('EBAY', 'LUV');-5.6485888386418095;6.6485888386418095
('EBAY', 'CPT');-6.4231922579311425;7.4231922579311425
('EBAY', 'HON');-3.0233367788223338;4.023336778822333
('EBAY', 'VICI');-2.203864614879117;3.203864614879117
('EBAY', 'AES');8.66795964728152;-7.667959647281521
('EBAY', 'DOC');114.09476363511396;-113.09476363511396
('EBAY', 'LITE');4.20789409803914;-3.20789409803914
('EBAY', 'BAX');-1.2445456543010003;2.244545654301
('EBAY', 'KEYS');-7.933152610946483;8.933152610946484
('EBAY', 'DOW');-3.9422730860169914;4.942273086016992
('EBAY', 'JNJ');-0.4008146316449348;1.4008146316449348
('EBAY', 'PGR');-0.3741415202235637;1.3741415202235636
('EBAY', 'IEX');-1.8402675292729422;2.8402675292729422
('SBUX', 'GEHC');9.08608577567976;-8.08608577567976
('SBUX', 'ED');-0.7156649877744293;1.7156649877744292
('SBUX', 'EMR');71.10407963486233;-70.10407963486233
('SBUX', 'WEC');-1.276419236596404;2.276419236596404
('SBUX', 'AMAT');2.4007830646185466;-1.4007830646185464
('SBUX', 'FDX');8.252701448764538;-7.252701448764539
('SBUX', 'CMS');-1.138717560172165;2.1387175601721653
('SBUX', 'CMCSA');17.499081775663036;-16.499081775663036
('SBUX', 'BEN');3.0353749718286367;-2.0353749718286367
('SBUX', 'NKE');28.935638069973166;-27.935638069973166
('SBUX', 'VEEV');4.2967114925680745;-3.2967114925680745
('SBUX', 'CPAY');3.7907108767046935;-2.7907108767046935
('SBUX', 'TTD');1.831794155948469;-0.8317941559484691
('SBUX', 'CNP');-1.6940436238582823;2.694043623858282
('SBUX', 'DGX');-0.659407185349227;1.6594071853492272
('SBUX', 'GE');-89.8541830674748;90.8541830674748
('SBUX', 'FE');-1.4225289920911515;2.4225289920911512
('SBUX', 'TSLA');1.7368374505577606;-0.7368374505577606
('SBUX', 'SRE');-3.1257262748799675;4.125726274879968
('SBUX', 'DUK');-0.9006132876067444;1.9006132876067445
('SBUX', 'ON');2.063614274923478;-1.0636142749234778
('SBUX', 'IFF');5.1866658703359025;-4.1866658703359025
('SBUX', 'MS');4.641563856766481;-3.641563856766482
('SBUX', 'AEE');-1.3160497834314417;2.3160497834314415
('SBUX', 'STE');280.69774233220386;-279.69774233220386
('SBUX', 'LMT');-0.5084806480760432;1.5084806480760433
('SBUX', 'AEP');-1.5326126689981465;2.5326126689981465
('SBUX', 'PPL');-2.1786844058266155;3.1786844058266155
('IR', 'INTU');4.435028947444457;-3.4350289474444566
('IR', 'AMZN');4.457347133167933;-3.4573471331679335
('IR', 'KMI');-1.3291495877364552;2.329149587736455
('IR', 'WELL');-3.747358768490717;4.7473587684907175
('IR', 'EXPD');-5.835198025841316;6.835198025841316
('IR', 'ED');-0.4904369569080018;1.4904369569080018
('IR', 'ADSK');4.255448972451875;-3.255448972451875
('IR', 'FIX');102.94991617822785;-101.94991617822785
('IR', 'INVH');-25.799940550438258;26.799940550438258
('IR', 'PCAR');-3.386587252980081;4.386587252980081
('IR', 'CTAS');-3.753413244408392;4.753413244408392
('IR', 'UBER');6.933674185385436;-5.933674185385436
('IR', 'ACN');-9.971190531318799;10.971190531318799
('IR', 'SHW');-20.415992343543305;21.415992343543305
('IR', 'AMAT');3.8409683712986293;-2.8409683712986293
('IR', 'KLAC');3.3700243921465223;-2.3700243921465223
('IR', 'NXPI');4.216645774722824;-3.2166457747228243
('IR', 'CHRW');-2.606127878494962;3.606127878494962
('IR', 'ROP');-1.7697751956007683;2.7697751956007686
('IR', 'ZTS');-5.299170184372243;6.299170184372243
('IR', 'XOM');-0.8503329993664096;1.8503329993664097
('IR', 'PCG');-0.8039833602153336;1.8039833602153337
('IR', 'ICE');-2.2732620700311625;3.2732620700311625
('IR', 'MAR');-4.513587504395221;5.513587504395221
('IR', 'SPGI');36.03014032302929;-35.03014032302929
('IR', 'CTVA');-1.3871718773852917;2.387171877385292
('IR', 'MCO');356.8653756998998;-355.8653756998998
('IR', 'MPWR');2.3462986583025467;-1.3462986583025465
('IR', 'GE');-3.548836653924857;4.548836653924857
('IR', 'NFLX');10.850837173068252;-9.850837173068252
('IR', 'AOS');-8.233048701360794;9.233048701360794
('IR', 'TSLA');2.163562208160504;-1.163562208160504
('IR', 'CNC');-0.6519295101266875;1.6519295101266875
('IR', 'CVNA');1.3932207682836506;-0.39322076828365066
('IR', 'PAYX');-3.667276378262269;4.667276378262269
('IR', 'FOXA');-1.9743987365235975;2.9743987365235975
('IR', 'FFIV');-5.774196587774142;6.774196587774142
('IR', 'RCL');4.134705058304194;-3.1347050583041938
('IR', 'PFE');-0.618534723549459;1.6185347235494592
('IR', 'AVGO');5.17585650378756;-4.17585650378756
('IR', 'FSLR');4.297092534123926;-3.2970925341239257
('IR', 'CRH');-30.57435224725592;31.57435224725592
('IR', 'DASH');2.9888070224883587;-1.9888070224883585
('IR', 'PHM');359.23858737638864;-358.23858737638864
('IR', 'HWM');-4.566361818119568;5.566361818119568
('IR', 'DDOG');2.7120154925924864;-1.7120154925924864
('IR', 'TTWO');-37.67377556742458;38.67377556742458
('IR', 'AEE');-0.8124029238065147;1.8124029238065147
('IR', 'NTAP');-4.712277037771355;5.712277037771355
('IR', 'WYNN');-38.52832602888115;39.52832602888115
('IR', 'CTSH');-3.7105260799723743;4.710526079972374
('IR', 'SWK');4.26205914273293;-3.26205914273293
('IR', 'MU');8.619227856387615;-7.6192278563876155
('IR', 'CI');-0.8599180923425876;1.8599180923425878
('IR', 'CRM');59.54428498596209;-58.54428498596209
('IR', 'LRCX');3.723652787701063;-2.723652787701063
('AMT', 'EXE');-7.993438585149725;8.993438585149725
('AMT', 'NDAQ');-11.215861780299985;12.215861780299985
('AMT', 'IDXX');2.600112404330704;-1.6001124043307038
('AMT', 'CMS');-1.1188557215769235;2.1188557215769235
('AMT', 'AXP');4.6956520198299145;-3.6956520198299145
('AMT', 'XOM');-1.3683921573064457;2.3683921573064457
('AMT', 'VEEV');4.417592628555406;-3.417592628555406
('AMT', 'VTR');57.375187439045774;-56.375187439045774
('AMT', 'CNP');-1.656991189294591;2.6569911892945908
('AMT', 'PM');-1.4531701401424142;2.453170140142414
('AMT', 'DGX');-0.6504482247833255;1.6504482247833256
('AMT', 'SW');-0.7795468873316129;1.7795468873316127
('AMT', 'CNC');-0.9847804810975992;1.984780481097599
('AMT', 'CINF');19.655903344014224;-18.655903344014224
('AMT', 'SRE');-3.0222311220052633;4.022231122005263
('AMT', 'LHX');-1.7817328901357719;2.781732890135772
('AMT', 'DUK');-0.8866262332043302;1.8866262332043304
('AMT', 'VZ');-0.9713288286919425;1.9713288286919426
('AMT', 'IBKR');-3.38248655090389;4.38248655090389
('AMT', 'WTW');-1.2437846699219115;2.2437846699219115
('AMT', 'HON');-17.800505659905042;18.800505659905042
('AMT', 'TRV');-1.2788644644920173;2.2788644644920173
('AMT', 'DOW');199.47750535377324;-198.47750535377324
('AMT', 'BALL');39.63945550636014;-38.63945550636014
('AMT', 'DOV');5.47895076139573;-4.47895076139573
('AMT', 'WAT');360.5431501338621;-359.5431501338621
('INTU', 'INTC');-10.344477651918398;11.344477651918398
('INTU', 'KMI');-0.7920759708417486;1.7920759708417486
('INTU', 'WELL');-1.5731698732824269;2.573169873282427
('INTU', 'ADSK');81.39877737118962;-80.39877737118962
('INTU', 'PCAR');-1.4872917500607574;2.4872917500607574
('INTU', 'CTAS');-1.5745465186396883;2.5745465186396883
('INTU', 'WEC');-0.5211073467973225;1.5211073467973224
('INTU', 'CHRW');-1.2713997038658242;2.2713997038658245
('INTU', 'ROP');-0.9797616310213171;1.979761631021317
('INTU', 'ZTS');-1.8699846524873827;2.8699846524873824
('INTU', 'HSIC');-0.7241061465595223;1.7241061465595224
('INTU', 'CME');-0.25866942816903915;1.2586694281690392
('INTU', 'XOM');-0.5526430350817012;1.552643035081701
('INTU', 'MAR');-1.7325922747793887;2.7325922747793885
('INTU', 'IBM');-0.47781298741609096;1.477812987416091
('INTU', 'CTVA');-0.8184148395531661;1.818414839553166
('INTU', 'CNP');-0.6238778393801588;1.623877839380159
('INTU', 'DELL');-1.8553213471183145;2.8553213471183145
('INTU', 'GE');-1.5268739786768253;2.5268739786768255
('INTU', 'TRGP');-1.169985010244337;2.169985010244337
('INTU', 'LII');-6.446494161116751;7.446494161116751
('INTU', 'FICO');-1.929284435848937;2.929284435848937
('INTU', 'AOS');-2.232442948244916;3.232442948244916
('INTU', 'FE');-0.5595073727943286;1.5595073727943287
('INTU', 'ABT');-0.6055274825414739;1.6055274825414738
('INTU', 'PH');-4.050353079811436;5.050353079811436
('INTU', 'CNC');-0.44022312304230893;1.4402231230423088
('INTU', 'FDS');-1.2663521564618216;2.2663521564618216
('INTU', 'ANET');-9.217654958667342;10.217654958667342
('INTU', 'FOXA');-1.058147021569566;2.058147021569566
('INTU', 'FFIV');-1.9428048052045008;2.9428048052045006
('INTU', 'PFE');-0.42043294964048045;1.4204329496404804
('INTU', 'REGN');-0.4897764091594356;1.4897764091594357
('INTU', 'FSLR');107.01044698228434;-106.01044698228434
('INTU', 'VST');-0.8811818471377646;1.8811818471377646
('INTU', 'CRH');-2.999875502929077;3.999875502929077
('INTU', 'DASH');7.09893721247826;-6.09893721247826
('INTU', 'UNH');-0.21908669045362955;1.2190866904536295
('INTU', 'GPC');-1.3420343520090006;2.3420343520090006
('INTU', 'MA');-1.3485171769515818;2.3485171769515816
('INTU', 'TT');-2.3869520049462998;3.3869520049462998
('INTU', 'AEE');-0.5318082499656378;1.5318082499656376
('INTU', 'BX');6.487706586760615;-5.487706586760615
('INTU', 'HLT');-1.728127619219964;2.728127619219964
('INTU', 'NTAP');-1.7695710692617141;2.769571069261714
('INTU', 'ARES');-10.434287512953523;11.434287512953523
('INTU', 'WYNN');-3.0804371604292067;4.080437160429207
('INTU', 'PKG');-1.4784260704260477;2.478426070426048
('INTU', 'CTSH');-1.5647508919959658;2.564750891995966
('INTU', 'MU');-7.075977465609846;8.075977465609846
('INTU', 'CI');-0.5578608279615208;1.5578608279615207
('DPZ', 'CAT');2.7090227776512377;-1.7090227776512374
('DPZ', 'ODFL');2.117920844409069;-1.1179208444090691
('DPZ', 'PNR');2.0453662494273246;-1.0453662494273248
('DPZ', 'KMI');-45.64904941577067;46.64904941577067
('DPZ', 'WELL');3.8281705798792522;-2.8281705798792522
('DPZ', 'ED');-1.2949655126749806;2.2949655126749806
('DPZ', 'ADSK');1.8054497464423056;-0.8054497464423055
('DPZ', 'INVH');2.5365445728687646;-1.5365445728687646
('DPZ', 'WDC');2.063470794097626;-1.063470794097626
('DPZ', 'EMR');3.6881292972523183;-2.6881292972523183
('DPZ', 'DD');2.951621868010727;-1.9516218680107271
('DPZ', 'AMAT');1.7584999835248387;-0.7584999835248388
('DPZ', 'NXPI');1.8013484073795483;-0.8013484073795482
('DPZ', 'ZTS');3.2595280430143183;-2.2595280430143183
('DPZ', 'FDX');2.8545258330845935;-1.8545258330845935
('DPZ', 'HPE');2.370104951386428;-1.3701049513864276
('DPZ', 'AMP');2.0747508554088427;-1.0747508554088425
('DPZ', 'CMCSA');3.300452050804756;-2.300452050804756
('DPZ', 'BKR');5.784646884432201;-4.784646884432201
('DPZ', 'MAR');3.47657624132144;-2.47657624132144
('DPZ', 'ITW');3.1982428422685003;-2.1982428422685003
('DPZ', 'EOG');11.880217156679478;-10.880217156679478
('DPZ', 'GE');3.9601442940805702;-2.9601442940805702
('DPZ', 'TRGP');6.162118051277796;-5.162118051277796
('DPZ', 'PH');2.2892936488288176;-1.2892936488288174
('DPZ', 'JBHT');3.4187689731168387;-2.4187689731168387
('DPZ', 'TSLA');1.4569250533026878;-0.45692505330268784
('DPZ', 'CNC');-2.0934812776021743;3.0934812776021743
('DPZ', 'FDS');5.217588543791657;-4.217588543791657
('DPZ', 'PAYX');3.878628002311136;-2.878628002311136
('DPZ', 'ADP');5.275447109768558;-4.275447109768558
('DPZ', 'CARR');2.232965040293752;-1.232965040293752
('DPZ', 'OKE');5.381056197004469;-4.381056197004469
('DPZ', 'IBKR');19.970532019417103;-18.970532019417103
('DPZ', 'MA');4.686226447835039;-3.6862264478350384
('DPZ', 'AAPL');2.7038860982143644;-1.7038860982143647
('DPZ', 'WY');2.7378470179172036;-1.7378470179172036
('DPZ', 'BX');1.6182561162498321;-0.6182561162498321
('DPZ', 'NTAP');3.4119565181047093;-2.4119565181047093
('DPZ', 'NUE');2.0671546960679947;-1.067154696067995
('DPZ', 'WAB');4.279491362027606;-3.2794913620276063
('DPZ', 'CTSH');3.8509434948606556;-2.8509434948606556
('DPZ', 'SWK');1.806142809608959;-0.806142809608959
('DPZ', 'CI');-3.826768816964716;4.826768816964716
('PG', 'INVH');1.497292045149601;-0.49729204514960096
('PG', 'AON');2.400188452410249;-1.4001884524102488
('PG', 'FDX');1.5532919098820628;-0.5532919098820628
('PG', 'SCHW');1.403264704823882;-0.40326470482388194
('PG', 'KR');-1.7156980478742265;2.7156980478742265
('PG', 'TTD');1.2255658950843373;-0.2255658950843374
('PG', 'PM');3.1114639446700094;-2.1114639446700094
('PG', 'CVS');3.1632675307614626;-2.1632675307614626
('PG', 'CNC');5.2681085325751535;-4.2681085325751535
('PG', 'CINF');1.616898526597002;-0.616898526597002
('PG', 'ORLY');24.26014112461482;-23.26014112461482
('PG', 'DUK');6.914097880113357;-5.914097880113357
('PG', 'STT');1.4189150820825422;-0.4189150820825423
('PG', 'HBAN');1.342355298638692;-0.34235529863869185
('PG', 'AAPL');1.5278958504970208;-0.5278958504970207
('PG', 'KEY');1.2174569767221455;-0.21745697672214542
('PG', 'DOV');1.4894570151582651;-0.4894570151582652
('CAT', 'ODFL');6.123436180464224;-5.123436180464224
('CAT', 'PNR');5.267148532788935;-4.267148532788935
('CAT', 'KMI');-1.613283195360532;2.613283195360532
('CAT', 'ED');-0.552730277154243;1.552730277154243
('CAT', 'ADSK');3.4148371343556434;-2.4148371343556434
('CAT', 'WDC');5.4627956817950984;-4.4627956817950984
('CAT', 'EMR');-6.4376008633822055;7.4376008633822055
('CAT', 'DD');-20.793107657448004;21.793107657448004
('CAT', 'NXPI');3.391684903227954;-2.391684903227954
('CAT', 'ZTS');-10.119081542717645;11.119081542717645
('CAT', 'HPE');11.951461485470878;-10.951461485470878
('CAT', 'CMCSA');-9.537146684159708;10.537146684159708
('CAT', 'KR');-0.27962798313741677;1.2796279831374169
('CAT', 'FE');-1.0044453565110945;2.0044453565110945
('CAT', 'JBHT');-8.23217381637544;9.23217381637544
('CAT', 'TSLA');1.9885972580299267;-0.9885972580299267
('CAT', 'CNC');-0.7449878535958343;1.7449878535958343
('CAT', 'PAYX');-5.667436723286826;6.667436723286826
('CAT', 'CARR');8.016229579092522;-7.016229579092523
('CAT', 'IBKR');-1.9772369625951467;2.9772369625951467
('CAT', 'MA');-4.050603314850829;5.050603314850829
('CAT', 'LMT');-0.40381769985268967;1.4038176998526897
('CAT', 'WYNN');19.37089479369448;-18.37089479369448
('CAT', 'NUE');5.503957217805293;-4.503957217805293
('CAT', 'CTSH');-5.763403753850769;6.763403753850769
('CAT', 'SWK');3.418770280179893;-2.418770280179893
('CAT', 'CI');-1.0006492677009042;2.0006492677009042
('CAT', 'JNJ');-0.44971598766986753;1.4497159876698675
('ODFL', 'ED');-0.42417730564199546;1.4241773056419955
('ODFL', 'EMR');-2.625789340777249;3.625789340777249
('ODFL', 'WEC');-0.6676582913717154;1.6676582913717155
('ODFL', 'DD');-3.957869209285524;4.957869209285524
('ODFL', 'VRSN');-1.5199968133034298;2.51999681330343
('ODFL', 'BIIB');-1.462200756390135;2.462200756390135
('ODFL', 'CHRW');-1.8913141307118364;2.8913141307118364
('ODFL', 'CMS');-0.6133246916578001;1.6133246916578001
('ODFL', 'HPE');-10.506569031449372;11.506569031449372
('ODFL', 'HOOD');4.252107781440617;-3.2521077814406167
('ODFL', 'BKR');-1.7636379863307;2.7636379863307
('ODFL', 'FANG');-1.326414146378702;2.326414146378702
('ODFL', 'KR');-0.22374539584039255;1.2237453958403925
('ODFL', 'EOG');-1.3604527019800579;2.360452701980058
('ODFL', 'CNP');-0.814812945437589;1.814812945437589
('ODFL', 'TRGP');-1.703369015618938;2.703369015618938
('ODFL', 'FE');-0.7219833346209057;1.7219833346209057
('ODFL', 'ABT');-0.7881208906343665;1.7881208906343666
('ODFL', 'OMC');-1.4301371598134478;2.430137159813448
('ODFL', 'COP');-0.9594839461349058;1.9594839461349058
('ODFL', 'TXT');-2.0800794492739842;3.0800794492739842
('ODFL', 'CVNA');1.453106304164974;-0.45310630416497416
('ODFL', 'PAYX');-2.462646370256593;3.462646370256593
('ODFL', 'SRE');-1.178408942167084;2.178408942167084
('ODFL', 'FSLR');6.5660266311873965;-5.5660266311873965
('ODFL', 'ADP');-1.8677698273766876;2.8677698273766876
('ODFL', 'CARR');-21.69842767107804;22.69842767107804
('ODFL', 'GIS');-0.07583245210869241;1.0758324521086924
('ODFL', 'J');-2.012063699366278;3.012063699366278
('ODFL', 'IBKR');-1.2505439008103572;2.2505439008103574
('ODFL', 'WMB');-1.1381839549676165;2.1381839549676167
('ODFL', 'WYNN');-7.491666600480164;8.491666600480164
('ODFL', 'AEP');-0.7608285258586643;1.7608285258586642
('ODFL', 'CI');-0.7196380081901301;1.7196380081901301
('MCD', 'MNST');3.0570189028510764;-2.0570189028510764
('MCD', 'GEHC');1.9013950081412292;-0.9013950081412292
('MCD', 'ED');-3.6096060387312447;4.609606038731245
('MCD', 'INVH');1.7746370129729485;-0.7746370129729486
('MCD', 'COO');2.09063648272017;-1.09063648272017
('MCD', 'HPQ');1.9320327993696362;-0.9320327993696362
('MCD', 'XOM');11.681733579789862;-10.681733579789862
('MCD', 'PCG');17.50875088940424;-16.50875088940424
('MCD', 'KR');-0.9256754942134852;1.9256754942134853
('MCD', 'CNP');6.542445835189792;-5.542445835189792
('MCD', 'ROL');5.252600307000224;-4.252600307000224
('MCD', 'CL');-1.3451596603848683;2.3451596603848683
('MCD', 'HON');2.2624066001424077;-1.2624066001424077
('MCD', 'OTIS');2.1990102151516475;-1.1990102151516477
('MCD', 'JNJ');-2.1485389387840272;3.1485389387840272
('MNST', 'INVH');2.8466261962974624;-1.8466261962974624
('MNST', 'HPQ');3.5326907389635944;-2.5326907389635944
('MNST', 'SO');-2.105391352073389;3.105391352073389
('MNST', 'XOM');-2.78612657830286;3.78612657830286
('MNST', 'HOOD');1.7615636950212705;-0.7615636950212705
('MNST', 'PCG');-2.4921463792939558;3.4921463792939558
('MNST', 'PNW');-2.9407536285704525;3.9407536285704525
('MNST', 'KR');-0.4781014558653028;1.4781014558653027
('MNST', 'PM');-3.0726944545955774;4.072694454595577
('MNST', 'ABT');-3.540049520686985;4.540049520686985
('MNST', 'CNC');-1.7169467955700906;2.716946795570091
('MNST', 'ROL');-4.921110235403894;5.921110235403894
('MNST', 'CINF');3.924691106727002;-2.924691106727002
('MNST', 'CHD');-0.5155509551478918;1.5155509551478918
('MNST', 'DAL');2.736642694469997;-1.736642694469997
('MNST', 'DVA');565.9211633843775;-564.9211633843775
('MNST', 'JNJ');-0.8490127946022614;1.8490127946022614
('PSKY', 'AMZN');-4.667277916241763;5.667277916241763
('PSKY', 'GEHC');-1.3053247862368897;2.30532478623689
('PSKY', 'PNR');-2.6881707270939206;3.6881707270939206
('PSKY', 'WELL');-1.0170654034910849;2.017065403491085
('PSKY', 'EXE');-0.8234581326293656;1.8234581326293655
('PSKY', 'VRSK');-0.548239772263356;1.5482397722633559
('PSKY', 'TMO');-0.913706823689171;1.913706823689171
('PSKY', 'CCI');-1.266943708876196;2.266943708876196
('PSKY', 'ED');-0.26613754477175844;1.2661375447717584
('PSKY', 'ES');-0.6430140247069265;1.6430140247069265
('PSKY', 'INVH');-1.5970724734699737;2.5970724734699737
('PSKY', 'RVTY');-0.8705943808698028;1.870594380869803
('PSKY', 'PYPL');-5.561403882622364;6.561403882622364
('PSKY', 'NEE');-0.6056290892182639;1.6056290892182639
('PSKY', 'EME');-0.9568077858752848;1.9568077858752848
('PSKY', 'WEC');-0.3938174651707232;1.3938174651707231
('PSKY', 'AMAT');-6.333236314090188;7.333236314090188
('PSKY', 'NVDA');11.888106780896958;-10.888106780896958
('PSKY', 'FDX');-1.3440192157518127;2.3440192157518127
('PSKY', 'DG');-0.235386328116889;1.2353863281168889
('PSKY', 'TYL');-2.2966819835420753;3.2966819835420753
('PSKY', 'CMS');-0.3666686637641162;1.3666686637641163
('PSKY', 'INCY');-0.32986717848656055;1.3298671784865606
('PSKY', 'HSIC');-0.5299543192300062;1.5299543192300062
('PSKY', 'NKE');-1.0917974412415492;2.091797441241549
('PSKY', 'VEEV');-1.9133688635464439;2.913368863546444
('PSKY', 'AMCR');-1.0135480023982324;2.0135480023982324
('PSKY', 'MTD');-1.209716607181994;2.2097166071819943
('PSKY', 'NEM');-0.5023015948736542;1.5023015948736542
('PSKY', 'TTD');10.1150919633891;-9.1150919633891
('PSKY', 'EL');-2.234855598736303;3.234855598736303
('PSKY', 'CNP');-0.4638296107761271;1.463829610776127
('PSKY', 'PM');-0.4305586530248797;1.4305586530248797
('PSKY', 'DIS');-1.4178475882038926;2.4178475882038923
('PSKY', 'GE');-0.9934531094547562;1.993453109454756
('PSKY', 'CVS');-0.4258338244634144;1.4258338244634143
('PSKY', 'FE');-0.42024614574022523;1.4202461457402251
('PSKY', 'TSCO');-0.8183997460362454;1.8183997460362453
('PSKY', 'MRNA');-1.2561731231871507;2.2561731231871507
('PSKY', 'TSLA');6.325423265848695;-5.325423265848695
('PSKY', 'GOOGL');-2.881443088556423;3.881443088556423
('PSKY', 'BRO');-0.7006461729672108;1.7006461729672107
('PSKY', 'META');-19.609750153672884;20.609750153672884
('PSKY', 'CINF');-1.1520249481190794;2.152024948119079
('PSKY', 'SRE');-0.617513423162327;1.6175134231623272
('PSKY', 'ORLY');-0.27068519081139253;1.2706851908113925
('PSKY', 'GOOG');-3.156075089097537;4.156075089097537
('PSKY', 'EQT');-1.2967808776162144;2.2967808776162144
('PSKY', 'PFE');-0.3229557911466136;1.3229557911466137
('PSKY', 'DUK');-0.3136755636447991;1.3136755636447992
('PSKY', 'FSLR');-4.971174879898526;5.971174879898526
('PSKY', 'JBL');-1.5843877922167118;2.5843877922167118
('PSKY', 'IFF');-1.6614396275793841;2.661439627579384
('PSKY', 'J');-0.8919057414051575;1.8919057414051577
('PSKY', 'IBKR');-0.645145464871123;1.6451454648711232
('PSKY', 'PLTR');3.2025730327832997;-2.2025730327832997
('PSKY', 'VICI');-0.786874055322917;1.786874055322917
('PSKY', 'O');-0.5755032818408052;1.5755032818408052
('PSKY', 'MRSH');-0.6008580762494115;1.6008580762494113
('PSKY', 'TTWO');-1.6473875194582355;2.6473875194582357
('PSKY', 'AES');-2.618796473952658;3.618796473952658
('PSKY', 'TGT');-0.9748629781428034;1.9748629781428035
('PSKY', 'AAPL');-1.445830726051319;2.445830726051319
('PSKY', 'AEE');-0.40121502680877946;1.4012150268087793
('PSKY', 'STE');-1.0230866588609795;2.0230866588609797
('PSKY', 'WMT');-0.26731007582726773;1.2673100758272677
('PSKY', 'LMT');-0.20461128901389145;1.2046112890138914
('PSKY', 'ARES');-3.042354751967309;4.042354751967309
('PSKY', 'WYNN');-1.6498925566640203;2.64989255666402
('PSKY', 'BRK-B');-0.6213462524629532;1.6213462524629532
